CustomerID,Age,Gender,Annual_Income_Lakhs,Spending_Score,Purchase_Frequency,Recency_Days,Preferred_Category,Cluster,PCA1,PCA2,Segment_Name
CUST1045,39,Male,17.8,86,26,12,Fashion,0,2.341723260223473,0.7839915895399576,Premium Loyalists
CUST1445,39,Female,9.4,47,15,39,Home & Kitchen,3,0.0948171995686976,0.0833060299520209,Steady Regulars
CUST1276,33,Male,4.1,76,23,27,Home & Kitchen,2,1.2597142732329734,-1.1190962735493712,Budget Enthusiasts
CUST1007,39,Female,18.7,100,21,18,Beauty,0,2.276220973377453,0.8369395342107547,Premium Loyalists
CUST1251,35,Male,4.9,83,16,29,Sports,2,0.9411922878702026,-0.8983532891878104,Budget Enthusiasts
CUST1312,18,Male,4.1,73,15,30,Groceries,2,0.6834316465014876,-2.2594949610013115,Budget Enthusiasts
CUST1076,43,Female,22.6,83,23,14,Electronics,0,2.2059105981722835,1.6420699694148864,Premium Loyalists
CUST1001,40,Female,19.3,80,30,11,Electronics,0,2.539316108896477,1.048837035976834,Premium Loyalists
CUST1429,46,Female,8.7,55,9,25,Fashion,3,-0.0124765639938456,0.4910753790923399,Steady Regulars
CUST1392,30,Female,5.4,22,4,92,Home & Kitchen,1,-1.9630503018230756,-0.8410668527962107,Price-Sensitive / At Risk
CUST1384,35,Male,4.6,26,6,89,Fashion,1,-1.753254733234761,-0.565576404194242,Price-Sensitive / At Risk
CUST1433,39,Female,11.4,51,6,47,Fashion,3,-0.446790396217893,0.3067554573076236,Steady Regulars
CUST1069,44,Female,17.6,80,26,9,Electronics,0,2.2162978008631407,1.1699381418400832,Premium Loyalists
CUST1487,34,Female,12.4,36,14,41,Sports,3,-0.1113517687026082,0.0782592913857749,Steady Regulars
CUST1168,51,Female,12.2,23,2,67,Home & Kitchen,4,-1.6093756385162044,1.4869167672856636,Affluent Disengaged
CUST1393,35,Female,4.4,21,4,62,Electronics,1,-1.6721078180405913,-0.6163682040078983,Price-Sensitive / At Risk
CUST1219,28,Male,6.8,74,20,9,Home & Kitchen,2,1.356247418093346,-1.2331001648717448,Budget Enthusiasts
CUST1043,33,Male,13.0,84,27,13,Groceries,0,2.203392567393599,-0.200814633304853,Premium Loyalists
CUST1367,34,Female,2.8,18,1,157,Sports,1,-3.1697822151908697,-0.6749212662734617,Price-Sensitive / At Risk
CUST1346,26,Male,4.9,32,3,135,Sports,1,-2.340437477807729,-1.1672257160810058,Price-Sensitive / At Risk
CUST1073,32,Male,16.8,94,27,13,Groceries,0,2.568621167677425,0.0975734671077388,Premium Loyalists
CUST1024,37,Male,17.3,70,27,1,Sports,0,2.1791178418239308,0.6213323758099013,Premium Loyalists
CUST1399,35,Female,4.7,14,5,60,Beauty,1,-1.7251967911591073,-0.5573979043394842,Price-Sensitive / At Risk
CUST1186,36,Male,12.0,18,7,88,Groceries,4,-1.587141451379994,0.3603051551107609,Affluent Disengaged
CUST1349,22,Male,6.8,44,1,48,Beauty,1,-1.044549385171297,-1.484307030691125,Price-Sensitive / At Risk
CUST1104,43,Female,16.5,88,17,11,Home & Kitchen,0,1.7296259313279647,0.945196826571391,Premium Loyalists
CUST1408,27,Female,2.4,21,2,139,Electronics,1,-2.797321220431172,-1.309745022452077,Price-Sensitive / At Risk
CUST1212,25,Male,7.0,78,15,25,Beauty,2,0.9318154819812868,-1.4278140000318893,Budget Enthusiasts
CUST1068,35,Female,18.5,82,25,15,Home & Kitchen,0,2.1911218328968425,0.5744887144721319,Premium Loyalists
CUST1503,45,Male,9.0,57,10,35,Electronics,3,-0.0092760692225956,0.4564648051803723,Steady Regulars
CUST1197,53,Male,17.4,25,3,123,Groceries,4,-2.0101857486891337,2.313051105463276,Affluent Disengaged
CUST1176,37,Male,16.8,14,4,131,Beauty,4,-2.239574532929846,1.0680916782452892,Affluent Disengaged
